"Main ID","Incident ID",Region,"Incident Date",Year,"Reported Month","Number Dead","Minimum Estimated Number of Missing","Total Number of Dead and Missing","Number of Survivors","Number of Females","Number of Males","Number of Children","Region of Origin","Cause of Death","Country of Origin","Location of death","Information Source",Coordinates,"Migration route",URL,"UNSD Geographical Grouping","Source Quality"
2014.MMP01236,2014.MMP01236,"North America","Sat, 11/08/2014 - 12:00",2014,November,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1943, -98.3494","US-Mexico border crossing",,"Northern America",5
2014.MMP01237,2014.MMP01237,"North America","Mon, 11/10/2014 - 12:00",2014,November,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.24028, -98.25039","US-Mexico border crossing",,"Northern America",5
2014.MMP01238,2014.MMP01238,"North America","Mon, 11/10/2014 - 12:00",2014,November,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.24028, -98.25039","US-Mexico border crossing",,"Northern America",5
2014.MMP01239,2014.MMP01239,"North America","Wed, 11/12/2014 - 12:00",2014,November,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.10968, -98.24116","US-Mexico border crossing",,"Northern America",5
2014.MMP01240,2014.MMP01240,"North America","Thu, 11/13/2014 - 12:00",2014,November,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.7475, -111.63467","US-Mexico border crossing",,"Northern America",5
2014.MMP01241,2014.MMP01241,"North America","Fri, 11/14/2014 - 12:00",2014,November,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.9884, -98.25629","US-Mexico border crossing",,"Northern America",5
2014.MMP01242,2014.MMP01242,"North America","Sat, 11/15/2014 - 12:00",2014,November,1,,1,,0,1,,"Central America",Drowning,"El Salvador","Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.18646, -98.40038","US-Mexico border crossing",,"Northern America",5
2014.MMP01243,2014.MMP01243,"North America","Tue, 11/18/2014 - 12:00",2014,November,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Cameron county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.00281, -97.27597","US-Mexico border crossing",,"Northern America",5
2014.MMP01244,2014.MMP01244,"North America","Wed, 11/19/2014 - 12:00",2014,November,1,,1,,0,1,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.6692, -98.0948","US-Mexico border crossing",,"Northern America",5
2014.MMP01245,2014.MMP01245,"North America","Wed, 11/26/2014 - 12:00",2014,November,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","31.6728, -111.83436","US-Mexico border crossing",,"Northern America",5
2014.MMP01246,2014.MMP01246,"North America","Wed, 11/26/2014 - 12:00",2014,November,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.2253, -113.11112","US-Mexico border crossing",,"Northern America",5
2014.MMP01247,2014.MMP01247,"North America","Thu, 11/27/2014 - 12:00",2014,November,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.22449, -98.44769","US-Mexico border crossing",,"Northern America",5
2014.MMP01248,2014.MMP01248,"North America","Mon, 12/01/2014 - 12:00",2014,December,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Cameron county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","25.938, -97.5476","US-Mexico border crossing",,"Northern America",5
2014.MMP01249,2014.MMP01249,"North America","Tue, 12/02/2014 - 12:00",2014,December,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.50615, -99.52681","US-Mexico border crossing",,"Northern America",5
2014.MMP01250,2014.MMP01250,"North America","Tue, 12/02/2014 - 12:00",2014,December,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.51084, -99.49033","US-Mexico border crossing",,"Northern America",5
2014.MMP01251,2014.MMP01251,"North America","Tue, 12/02/2014 - 12:00",2014,December,1,,1,,0,1,,"Central America",Drowning,Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.41667, -99.49033","US-Mexico border crossing",,"Northern America",5
2014.MMP01252,2014.MMP01252,"North America","Wed, 12/03/2014 - 12:00",2014,December,1,,1,,0,1,,"Central America","Vehicle accident / death linked to hazardous transport",Guatemala,"Kleberg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.37481, -97.8369","US-Mexico border crossing",,"Northern America",5
2014.MMP01253,2014.MMP01253,"North America","Wed, 12/03/2014 - 12:00",2014,December,1,,1,,0,0,,"Latin America / Caribbean (P)","Vehicle accident / death linked to hazardous transport",Unknown,"Kleberg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.37481, -97.8369","US-Mexico border crossing",,"Northern America",5
2014.MMP01254,2014.MMP01254,"North America","Thu, 12/04/2014 - 12:00",2014,December,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.1759, -98.3527","US-Mexico border crossing",,"Northern America",5
2014.MMP01255,2014.MMP01255,"North America","Thu, 12/04/2014 - 12:00",2014,December,1,,1,,0,0,,"Central America",Drowning,Mexico,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.55425, -99.51726","US-Mexico border crossing",,"Northern America",5
2014.MMP01256,2014.MMP01256,"North America","Sat, 12/06/2014 - 12:00",2014,December,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.9439, -99.26749","US-Mexico border crossing",,"Northern America",5
2014.MMP01257,2014.MMP01257,"North America","Fri, 12/12/2014 - 12:00",2014,December,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.18055, -98.37557","US-Mexico border crossing",,"Northern America",5
2014.MMP01258,2014.MMP01258,"North America","Sun, 12/14/2014 - 12:00",2014,December,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.187, -98.3989","US-Mexico border crossing",,"Northern America",5
2014.MMP01259,2014.MMP01259,"North America","Sun, 12/14/2014 - 12:00",2014,December,1,,1,,0,1,,"Latin America / Caribbean (P)",Drowning,Unknown,"Hidalgo county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.187, -98.3989","US-Mexico border crossing",,"Northern America",5
2014.MMP01260,2014.MMP01260,"North America","Thu, 12/18/2014 - 12:00",2014,December,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Jim Hogg county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.25184, -98.53101","US-Mexico border crossing",,"Northern America",5
2014.MMP01261,2014.MMP01261,"North America","Sun, 12/21/2014 - 12:00",2014,December,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Webb county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.93017, -99.37848","US-Mexico border crossing",,"Northern America",5
2014.MMP01262,2014.MMP01262,"North America","Mon, 12/29/2014 - 12:00",2014,December,1,,1,,0,0,,"Latin America / Caribbean (P)","Harsh environmental conditions / lack of adequate shelter, food, water",Unknown,"Brooks county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","26.9155, -98.18575","US-Mexico border crossing",,"Northern America",5
2014.MMP01263,2014.MMP01263,"North America","Tue, 12/30/2014 - 12:00",2014,December,1,,1,,0,0,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, United States of America","Border Patrol Deaths FOIA (UBC)","32.1375, -112.68783","US-Mexico border crossing",,"Northern America",5
2014.MMP01264,2014.MMP01264,"North America","Wed, 12/31/2014 - 12:00",2014,December,1,,1,,1,0,,"Central America","Harsh environmental conditions / lack of adequate shelter, food, water",Mexico,"Duval county, Texas, United States of America","Border Patrol Deaths FOIA (UBC)","27.63192, -98.77246","US-Mexico border crossing",,"Northern America",5
2014.MMP01265,2014.MMP01265,"North America","Sun, 03/30/2014 - 12:00",2014,March,1,,1,,,1,,"Latin America / Caribbean (P)","Mixed or unknown",Unknown,"Pima county, Arizona, USA","Pima County Office of the Medical Examiner (PCOME)","32.3087, -111.7528","US-Mexico border crossing",http://humaneborders.info/,"Northern America",5
2014.MMP01266,2014.MMP01266535,Mediterranean,"Mon, 10/27/2014 - 12:00",2014,October,,2,2,20,,1,,"Western Asia",Drowning,"State of Palestine","Unspecified location in the Aegean Sea between Türkiye and Greece",rd.nl,"38.74477, 26.486067","Eastern Mediterranean",https://archive.vn/r6I7Q,Uncategorized,1
2014.MMP01266,2014.MMP01266536,Mediterranean,"Mon, 10/27/2014 - 12:00",2014,October,,1,1,,,1,,"Northern Africa",Drowning,Sudan,"Unspecified location in the Aegean Sea between Türkiye and Greece",rd.nl,"38.74477, 26.486067","Eastern Mediterranean",https://archive.vn/r6I7Q,Uncategorized,1
